dtime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
2013-03-01,7.9924242272727275,13.312500045454545,10.017045409090908,20.151515154545454,441.66666999999995,74.44886472727273,1.3916666666666668
2013-03-02,34.33712127272727,44.18939345454545,34.644957818181815,61.422286727272734,1025.1439272727273,35.564850545454554,0.6166666666666666
2013-03-03,86.5,121.2045450909091,53.76704581818183,82.69128836363637,1932.1553,24.859848454545453,5.566666666666666
2013-03-04,23.806818181818183,44.028408909090906,20.52948190909091,44.477725636363644,792.3712,62.00000000000001,9.9625
2013-03-05,137.6439403636364,173.71212145454544,77.18939381818181,111.78408963636362,2205.2007454545455,86.75757563636363,6.291666666666668
2013-03-06,222.31439363636363,252.42424181818186,109.56996618181819,138.25721272727276,3077.096590909091,49.74621254545455,7.183333333333334
2013-03-07,262.93181909090913,304.85227545454546,91.2821970909091,153.07007454545453,4104.174218181818,52.56818163636364,9.2875
2013-03-08,220.37310636363637,270.2518945454545,65.22445109090908,123.77370154545451,3320.5681636363634,100.4886370909091,9.612500000000002
2013-03-09,66.30303018181819,272.4450745454546,33.49024554545454,48.31640081818182,1251.386381818182,98.37121127272727,6.983333333333333
2013-03-10,41.274620909090906,89.15909127272727,24.85795436363636,51.12878763636363,844.8674145454547,93.78408981818183,5.262500000000001
2013-03-11,134.0113630909091,174.66288,92.02651600000002,90.56060654545455,1770.0227181818184,87.25757490909089,5.537499999999999
2013-03-12,137.77651472727274,135.0378796363636,33.37878781818183,87.83712072727272,1920.3958363636361,43.45075818181819,4.6
2013-03-13,18.765151636363637,23.20454572727273,14.446969681818182,37.70454563636363,552.8371290909091,80.51515272727273,4.929166666666666
2013-03-14,105.73484945454544,116.5189389090909,54.71212109090909,79.61363599999999,1560.0378727272728,82.96590872727272,3.816666666666667
2013-03-15,223.6590909090909,243.5719681818182,74.24999963636363,113.34090854545455,2383.005690909091,58.151514909090906,6.400000000000001
2013-03-16,259.78030363636367,255.59469727272733,70.5378789090909,103.625,2542.111754545455,87.90530218181817,9.529166666666667
2013-03-17,310.0227254545455,316.9772690909091,74.2045461818182,123.53787799999996,2789.4223454545454,111.0568167272727,10.008333333333336
2013-03-18,75.78408981818181,106.9772730909091,14.98863631818182,42.74242427272728,1005.4469745454545,97.25643054545453,8.383333333333333
2013-03-19,39.837121090909086,40.09090990909091,9.897727227272727,45.01893945454545,903.0265145454546,32.752140000000004,2.066666666666666
2013-03-20,51.09090854545454,47.89393981818182,11.886363727272727,41.70833345454545,984.2651545454545,46.21020245454545,1.5208333333333333
2013-03-21,146.53787763636365,155.84848599999998,25.943181818181813,79.16856,1488.6363545454547,25.346590636363633,3.5875000000000004
2013-03-22,82.9924229090909,127.78787872727274,23.446969818181813,56.598485454545454,942.4015272727272,57.75947018181819,6.304166666666666
2013-03-23,54.84090909090909,84.234848,28.151515090909086,53.29545436363637,1178.6818181818182,39.479693181818185,4.770833333333333
2013-03-24,18.678030545454547,32.64393945454546,10.026515136363637,31.973484909090907,503.5984854545455,70.54700263636364,5.112500000000002
2013-03-25,106.9810610909091,137.45454454545452,43.64600281818181,75.91218606363636,1095.0056909090908,39.127810181818184,5.150000000000001
2013-03-26,195.1174236363636,234.42234727272725,62.3125,90.2291669090909,1864.117409090909,24.438474045454544,6.799999999999998
2013-03-27,102.07954545454545,130.08143963636363,18.535985181818184,45.6193179090909,1080.416690909091,54.31100536363636,10.879166666666665
2013-03-28,26.189394090909094,48.55871236363637,8.405645618181818,35.558099545454546,571.7727272727274,78.29017400000001,7.879166666666666
2013-03-29,79.9621210909091,121.64204563636363,33.98830318181818,71.05073563636364,1458.3352454545454,43.52126036363636,6.208333333333332
2013-03-30,84.7234850909091,115.48863490909092,57.49621163636363,60.00378727272727,1752.0378727272728,57.09510072727274,6.45
2013-03-31,181.3750009090909,200.32954636363638,21.02272760909091,69.69696945454545,1474.6136454545453,13.047348663636365,5.570833333333334
2013-04-01,113.25189236363636,133.67992472727272,26.537042818181817,49.07694981818182,1498.142063636364,57.095288454545454,10.458333333333334
2013-04-02,101.73484872727272,136.89394,36.219697090909094,64.27083454545455,1368.2064545454543,70.72672745454544,10.0375
2013-04-03,132.97348490909093,208.1666672727273,42.20454563636364,79.77841018181819,1587.6704363636366,68.5116049090909,11.916666666666664
2013-04-04,69.39772727272727,102.40530254545456,48.63257636363637,74.1060610909091,2174.890154545454,34.917680999999995,7.758333333333334
2013-04-05,61.685606545454554,53.25378781818183,11.5833333,40.36553063636364,1270.8371272727272,49.13957281818182,8.520833333333334
2013-04-06,13.382575727272725,24.240530545454547,6.793560636363636,29.02840918181818,495.07197454545445,69.99281672727273,8.558333333333332
2013-04-07,83.96590981818183,123.59469690909091,38.13257563636363,65.39772654545455,1344.3750181818182,48.119232909090904,8.845833333333333
2013-04-08,29.81060654545455,116.73863636363636,5.998106072727273,21.80681786363636,414.39393727272727,99.80553481818184,9.020833333333332
2013-04-09,13.723484909090907,31.287878363636363,4.886363627272727,17.051136272727273,377.27272727272725,129.50122345454545,8.049999999999999
2013-04-10,14.545454454545451,28.261363818181817,5.448551509090908,30.46848340909091,463.82575545454546,74.59463990909093,7.774999999999999
2013-04-11,20.939394363636367,47.464014909090906,7.913339518181818,53.73447381818182,667.9791727272727,58.857612363636356,9.7875
2013-04-12,60.757576,115.48863690909091,21.372700000000002,76.53857490909091,916.6344636363636,42.67813045454545,14.7375
2013-04-13,65.2045450909091,121.84848436363637,20.213160572727272,48.00608290909091,804.6893854545455,56.09414245454545,17.379166666666666
2013-04-14,43.598485454545454,97.98863672727272,13.371203181818181,42.05227845454545,578.9696909090909,84.12832154545454,11.937499999999998
2013-04-15,86.02840963636363,164.88257545454545,47.899266545454545,66.94456290909092,1476.8920636363637,67.00766136363637,12.720833333333335
2013-04-16,66.97727309090908,141.0871209090909,29.840051636363636,45.17582209090909,1043.2954636363636,81.40248327272727,14.529166666666667
2013-04-17,54.426135636363625,81.83712109090908,19.344697090909094,42.53029218181819,754.1666545454547,80.95466072727274,12.358333333333333
2013-04-18,10.715909136363637,35.33901536363636,4.166087881818182,19.20348018181818,302.84090909090907,86.49693736363636,11.020833333333336
2013-04-19,48.74242436363636,80.6325770909091,18.252615181818182,42.71740563636364,801.8825727272728,58.215774909090904,6.195833333333334
2013-04-20,79.31818254545455,85.07954545454544,10.899621272727273,47.598484909090914,803.5984909090909,62.92991609090909,8.920833333333333
2013-04-21,130.132576,154.23863545454546,30.062415090909095,64.3288970909091,1165.1022636363637,56.48326918181818,11.870833333333332
2013-04-22,173.55492545454547,188.42424272727274,47.91172790909091,65.76174163636364,1314.8371181818181,39.23863618181818,12.283333333333333
